id,name,nba_player_id,overall,photo_url,player_page_url
"P0001","Precious Achiuwa","1630173","","https://cdn.nba.com/headshots/nba/latest/1040x760/1630173.png","https://www.nba.com/player/1630173"
"P0002","Steven Adams","203500","76","https://cdn.nba.com/headshots/nba/latest/1040x760/203500.png","https://www.nba.com/player/203500"
"P0003","Bam Adebayo","1628389","88","https://cdn.nba.com/headshots/nba/latest/1040x760/1628389.png","https://www.nba.com/player/1628389"
"P0004","Ochai Agbaji","1630534","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1630534.png","https://www.nba.com/player/1630534"
"P0005","Santi Aldama","1630583","78","https://cdn.nba.com/headshots/nba/latest/1040x760/1630583.png","https://www.nba.com/player/1630583"
"P0006","Trey Alexander","1641725","","https://cdn.nba.com/headshots/nba/latest/1040x760/1641725.png","https://www.nba.com/player/1641725"
"P0007","Nickeil Alexander-Walker","1629638","80","https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png","https://www.nba.com/player/1629638"
"P0008","Grayson Allen","1628960","78","https://cdn.nba.com/headshots/nba/latest/1040x760/1628960.png","https://www.nba.com/player/1628960"
"P0009","Jarrett Allen","1628386","84","https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png","https://www.nba.com/player/1628386"
"P0010","Jose Alvarado","1630631","77","https://cdn.nba.com/headshots/nba/latest/1040x760/1630631.png","https://www.nba.com/player/1630631"
"P0011","Kyle Anderson","203937","74","https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png","https://www.nba.com/player/203937"
"P0012","Alex Antetokounmpo","1630828","","https://cdn.nba.com/headshots/nba/latest/1040x760/1630828.png","https://www.nba.com/player/1630828"
"P0013","Giannis Antetokounmpo","203507","97","https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png","https://www.nba.com/player/203507"
"P0014","Thanasis Antetokounmpo","203648","","https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png","https://www.nba.com/player/203648"
"P0015","Cole Anthony","1630175","78","https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png","https://www.nba.com/player/1630175"
"P0016","OG Anunoby","1628384","85","https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png","https://www.nba.com/player/1628384"
"P0017","Deni Avdija","1630166","","https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png","https://www.nba.com/player/1630166"
"P0018","Deandre Ayton","1629028","","https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png","https://www.nba.com/player/1629028"
"P0019","Marvin Bagley III","1628963","","https://cdn.nba.com/headshots/nba/latest/1040x760/1628963.png","https://www.nba.com/player/1628963"
"P0020","Ace Bailey","1642846","77","https://cdn.nba.com/headshots/nba/latest/1040x760/1642846.png","https://www.nba.com/player/1642846"
"P0021","LaMelo Ball","1630163","87","https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png","https://www.nba.com/player/1630163"
"P0022","Lonzo Ball","1628366","78","https://cdn.nba.com/headshots/nba/latest/1040x760/1628366.png","https://www.nba.com/player/1628366"
"P0023","Paolo Banchero","1631094","90","https://cdn.nba.com/headshots/nba/latest/1040x760/1631094.png","https://www.nba.com/player/1631094"
"P0024","Desmond Bane","1630217","81","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","https://www.nba.com/player/1630217"
"P0025","Dominick Barlow","1631230","","https://cdn.nba.com/headshots/nba/latest/1040x760/1631230.png","https://www.nba.com/player/1631230"
"P0026","Harrison Barnes","203084","78","https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png","https://www.nba.com/player/203084"
"P0027","Scottie Barnes","1630567","85","https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png","https://www.nba.com/player/1630567"
"P0028","Brooks Barnhizer","1642964","69","https://cdn.nba.com/headshots/nba/latest/1040x760/1642964.png","https://www.nba.com/player/1642964"
"P0029","RJ Barrett","1629628","82","https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png","https://www.nba.com/player/1629628"
"P0030","Charles Bassey","1629646","","https://cdn.nba.com/headshots/nba/latest/1040x760/1629646.png","https://www.nba.com/player/1629646"
"P0031","Tamar Bates","1642926","68","https://cdn.nba.com/headshots/nba/latest/1040x760/1642926.png","https://www.nba.com/player/1642926"
"P0032","Jamison Battle","1642419","71","https://cdn.nba.com/headshots/nba/latest/1040x760/1642419.png","https://www.nba.com/player/1642419"
"P0033","Nicolas Batum","201587","75","https://cdn.nba.com/headshots/nba/latest/1040x760/201587.png","https://www.nba.com/player/201587"
"P0034","Bradley Beal","203078","80","https://cdn.nba.com/headshots/nba/latest/1040x760/203078.png","https://www.nba.com/player/203078"
"P0035","Joan Beringer","1642866","70","https://cdn.nba.com/headshots/nba/latest/1040x760/1642866.png","https://www.nba.com/player/1642866"
"P0036","Saddiq Bey","1630180","77","https://cdn.nba.com/headshots/nba/latest/1040x760/1630180.png","https://www.nba.com/player/1630180"
"P0037","Goga Bitadze","1629048","76","https://cdn.nba.com/headshots/nba/latest/1040x760/1629048.png","https://www.nba.com/player/1629048"
"P0038","Bismack Biyombo","202687","","https://cdn.nba.com/headshots/nba/latest/1040x760/202687.png","https://www.nba.com/player/202687"
"P0039","Anthony Black","1641710","76","https://cdn.nba.com/headshots/nba/latest/1040x760/1641710.png","https://www.nba.com/player/1641710"
"P0040","Bogdan Bogdanović","203992","78","https://cdn.nba.com/headshots/nba/latest/1040x760/203992.png","https://www.nba.com/player/203992"
"P0041","Adem Bona","1641737","","https://cdn.nba.com/headshots/nba/latest/1040x760/1641737.png","https://www.nba.com/player/1641737"
"P0042","Devin Booker","1626164","93","https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png","https://www.nba.com/player/1626164"
"P0043","Chris Boucher","1628449","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1628449.png","https://www.nba.com/player/1628449"
"P0044","Tony Bradley","1628396","","https://cdn.nba.com/headshots/nba/latest/1040x760/1628396.png","https://www.nba.com/player/1628396"
"P0045","Malaki Branham","1631103","","https://cdn.nba.com/headshots/nba/latest/1040x760/1631103.png","https://www.nba.com/player/1631103"
"P0046","Christian Braun","1631128","80","https://cdn.nba.com/headshots/nba/latest/1040x760/1631128.png","https://www.nba.com/player/1631128"
"P0047","Koby Brea","1642886","","https://cdn.nba.com/headshots/nba/latest/1040x760/1642886.png","https://www.nba.com/player/1642886"
"P0048","Mikal Bridges","1628969","84","https://cdn.nba.com/headshots/nba/latest/1040x760/1628969.png","https://www.nba.com/player/1628969"
"P0049","Miles Bridges","1628970","80","https://cdn.nba.com/headshots/nba/latest/1040x760/1628970.png","https://www.nba.com/player/1628970"
"P0050","Dillon Brooks","1628415","79","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","https://www.nba.com/player/1628415"
"P0051","Johni Broome","1641780","","https://cdn.nba.com/headshots/nba/latest/1040x760/1641780.png","https://www.nba.com/player/1641780"
"P0052","Bruce Brown","1628971","76","https://cdn.nba.com/headshots/nba/latest/1040x760/1628971.png","https://www.nba.com/player/1628971"
"P0053","Jaylen Brown","1627759","91","https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png","https://www.nba.com/player/1627759"
"P0054","Kobe Brown","1641738","71","https://cdn.nba.com/headshots/nba/latest/1040x760/1641738.png","https://www.nba.com/player/1641738"
"P0055","Jalen Brunson","1628973","93","https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png","https://www.nba.com/player/1628973"
"P0056","Carter Bryant","1642868","","https://cdn.nba.com/headshots/nba/latest/1040x760/1642868.png","https://www.nba.com/player/1642868"
"P0057","Thomas Bryant","1628418","","https://cdn.nba.com/headshots/nba/latest/1040x760/1628418.png","https://www.nba.com/player/1628418"
"P0058","Jimmy Butler III","202710","87","https://cdn.nba.com/headshots/nba/latest/1040x760/202710.png","https://www.nba.com/player/202710"
"P0059","Matas Buzelis","1641824","79","https://cdn.nba.com/headshots/nba/latest/1040x760/1641824.png","https://www.nba.com/player/1641824"
"P0060","Jamal Cain","1631288","","https://cdn.nba.com/headshots/nba/latest/1040x760/1631288.png","https://www.nba.com/player/1631288"
"P0061","Kentavious Caldwell-Pope","203484","75","https://cdn.nba.com/headshots/nba/latest/1040x760/203484.png","https://www.nba.com/player/203484"
"P0062","Toumani Camara","1641739","","https://cdn.nba.com/headshots/nba/latest/1040x760/1641739.png","https://www.nba.com/player/1641739"
"P0063","Clint Capela","203991","","https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png","https://www.nba.com/player/203991"
"P0064","Dylan Cardwell","1642928","68","https://cdn.nba.com/headshots/nba/latest/1040x760/1642928.png","https://www.nba.com/player/1642928"
"P0065","Branden Carlson","1642382","70","https://cdn.nba.com/headshots/nba/latest/1040x760/1642382.png","https://www.nba.com/player/1642382"
"P0066","Bub Carrington","1642267","70","https://cdn.nba.com/headshots/nba/latest/1040x760/1642267.png","https://www.nba.com/player/1642267"
"P0067","Devin Carter","1642269","74","https://cdn.nba.com/headshots/nba/latest/1040x760/1642269.png","https://www.nba.com/player/1642269"
"P0068","Jevon Carter","1628975","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1628975.png","https://www.nba.com/player/1628975"
"P0069","Wendell Carter Jr.","1628976","78","https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png","https://www.nba.com/player/1628976"
"P0070","Alex Caruso","1627936","80","https://cdn.nba.com/headshots/nba/latest/1040x760/1627936.png","https://www.nba.com/player/1627936"
"P0071","Stephon Castle","1642264","84","https://cdn.nba.com/headshots/nba/latest/1040x760/1642264.png","https://www.nba.com/player/1642264"
"P0072","Colin Castleton","1630658","","https://cdn.nba.com/headshots/nba/latest/1040x760/1630658.png","https://www.nba.com/player/1630658"
"P0073","Julian Champagnie","1630577","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1630577.png","https://www.nba.com/player/1630577"
